Comunidades y ciudades autónomas;Grupo de edad;Periodo;Total
Galicia;Todas las edades;2022;1.525
Galicia;Todas las edades;2021;1.426
Galicia;Todas las edades;2020;1.124
Galicia;Todas las edades;2019;1.319
Galicia;Todas las edades;2018;1.213
Galicia;Todas las edades;2017;1.160
Galicia;Todas las edades;2016;1.048
Galicia;Todas las edades;2015;996
Galicia;Menos de 18 años;2023;2
Galicia;Menos de 18 años;2022;5
Galicia;Menos de 18 años;2021;4
Galicia;Menos de 18 años;2020;7
Galicia;Menos de 18 años;2019;3
Galicia;Menos de 18 años;2018;3
Galicia;Menos de 18 años;2017;9
Galicia;Menos de 18 años;2016;6
Galicia;Menos de 18 años;2015;7
Galicia;De 18 a 24 años;2023;123
Galicia;De 18 a 24 años;2022;114
Galicia;De 18 a 24 años;2021;125
Galicia;De 18 a 24 años;2020;117
Galicia;De 18 a 24 años;2019;138
Galicia;De 18 a 24 años;2018;120
Galicia;De 18 a 24 años;2017;126
Galicia;De 18 a 24 años;2016;122
Galicia;De 18 a 24 años;2015;97
Galicia;De 25 a 44 años;2023;897
Galicia;De 25 a 44 años;2022;868
Galicia;De 25 a 44 años;2021;794
Galicia;De 25 a 44 años;2020;607
Galicia;De 25 a 44 años;2019;748
Galicia;De 25 a 44 años;2018;685
Galicia;De 25 a 44 años;2017;654
Galicia;De 25 a 44 años;2016;592
Galicia;De 25 a 44 años;2015;535
Galicia;De 45 a 64 años;2023;460
Galicia;De 45 a 64 años;2022;476
Galicia;De 45 a 64 años;2021;447
Galicia;De 45 a 64 años;2020;341
Galicia;De 45 a 64 años;2019;378
Galicia;De 45 a 64 años;2018;329
Galicia;De 45 a 64 años;2017;337
Galicia;De 45 a 64 años;2016;285
Galicia;De 45 a 64 años;2015;305
Galicia;65 y más años;2023;82
Galicia;65 y más años;2022;62
Galicia;65 y más años;2021;56
Galicia;65 y más años;2020;52
Galicia;65 y más años;2019;52
Galicia;65 y más años;2018;76
Galicia;65 y más años;2017;34
Galicia;65 y más años;2016;43
Galicia;65 y más años;2015;52
Madrid, Comunidad de;Todas las edades;2023;3.836
Madrid, Comunidad de;Todas las edades;2022;3.833
Madrid, Comunidad de;Todas las edades;2021;3.317
Madrid, Comunidad de;Todas las edades;2020;2.397
Madrid, Comunidad de;Todas las edades;2019;3.081
Madrid, Comunidad de;Todas las edades;2018;2.678
Madrid, Comunidad de;Todas las edades;2017;2.726
Madrid, Comunidad de;Todas las edades;2016;2.555
Madrid, Comunidad de;Todas las edades;2015;2.518
Madrid, Comunidad de;Menos de 18 años;2023;0
Madrid, Comunidad de;Menos de 18 años;2022;1
Madrid, Comunidad de;Menos de 18 años;2021;0
Madrid, Comunidad de;Menos de 18 años;2020;0
Madrid, Comunidad de;Menos de 18 años;2019;2
Madrid, Comunidad de;Menos de 18 años;2018;3
Madrid, Comunidad de;Menos de 18 años;2017;1
Madrid, Comunidad de;Menos de 18 años;2016;1
Madrid, Comunidad de;Menos de 18 años;2015;4
Madrid, Comunidad de;De 18 a 24 años;2023;494
Madrid, Comunidad de;De 18 a 24 años;2022;488
Madrid, Comunidad de;De 18 a 24 años;2021;436
Madrid, Comunidad de;De 18 a 24 años;2020;291
Madrid, Comunidad de;De 18 a 24 años;2019;412
Madrid, Comunidad de;De 18 a 24 años;2018;357
Madrid, Comunidad de;De 18 a 24 años;2017;380
Madrid, Comunidad de;De 18 a 24 años;2016;348
Madrid, Comunidad de;De 18 a 24 años;2015;289
Madrid, Comunidad de;De 25 a 44 años;2023;2.335
Madrid, Comunidad de;De 25 a 44 años;2022;2.324
Madrid, Comunidad de;De 25 a 44 años;2021;2.031
Madrid, Comunidad de;De 25 a 44 años;2020;1.533
Madrid, Comunidad de;De 25 a 44 años;2019;1.868
Madrid, Comunidad de;De 25 a 44 años;2018;1.628
Madrid, Comunidad de;De 25 a 44 años;2017;1.636
Madrid, Comunidad de;De 25 a 44 años;2016;1.529
Madrid, Comunidad de;De 25 a 44 años;2015;1.579
Madrid, Comunidad de;De 45 a 64 años;2023;931
Madrid, Comunidad de;De 45 a 64 años;2022;947
Madrid, Comunidad de;De 45 a 64 años;2021;800
Madrid, Comunidad de;De 45 a 64 años;2020;530
Madrid, Comunidad de;De 45 a 64 años;2019;731
Madrid, Comunidad de;De 45 a 64 años;2018;629
Madrid, Comunidad de;De 45 a 64 años;2017;650
Madrid, Comunidad de;De 45 a 64 años;2016;617
Madrid, Comunidad de;De 45 a 64 años;2015;589
Madrid, Comunidad de;65 y más años;2023;76
Madrid, Comunidad de;65 y más años;2022;73
Madrid, Comunidad de;65 y más años;2021;50
Madrid, Comunidad de;65 y más años;2020;43
Madrid, Comunidad de;65 y más años;2019;68
Madrid, Comunidad de;65 y más años;2018;61
Madrid, Comunidad de;65 y más años;2017;59
Madrid, Comunidad de;65 y más años;2016;60
Madrid, Comunidad de;65 y más años;2015;57
Murcia, Región de;Todas las edades;2023;2.204
Murcia, Región de;Todas las edades;2022;1.960
Murcia, Región de;Todas las edades;2021;1.742
Murcia, Región de;Todas las edades;2020;1.207
Murcia, Región de;Todas las edades;2019;1.484
Murcia, Región de;Todas las edades;2018;1.425
Murcia, Región de;Todas las edades;2017;1.347
Murcia, Región de;Todas las edades;2016;1.300
Murcia, Región de;Todas las edades;2015;1.212
Murcia, Región de;Menos de 18 años;2023;15
Murcia, Región de;Menos de 18 años;2022;16
Murcia, Región de;Menos de 18 años;2021;18
Murcia, Región de;Menos de 18 años;2020;11
Murcia, Región de;Menos de 18 años;2019;9
Murcia, Región de;Menos de 18 años;2018;6
Murcia, Región de;Menos de 18 años;2017;13
Murcia, Región de;Menos de 18 años;2016;5
Murcia, Región de;Menos de 18 años;2015;3
Murcia, Región de;De 18 a 24 años;2023;266
Murcia, Región de;De 18 a 24 años;2022;236
Murcia, Región de;De 18 a 24 años;2021;198
Murcia, Región de;De 18 a 24 años;2020;131
Murcia, Región de;De 18 a 24 años;2019;212
Murcia, Región de;De 18 a 24 años;2018;196
Murcia, Región de;De 18 a 24 años;2017;177
Murcia, Región de;De 18 a 24 años;2016;166
Murcia, Región de;De 18 a 24 años;2015;143
Murcia, Región de;De 25 a 44 años;2023;1.307
Murcia, Región de;De 25 a 44 años;2022;1.230
Murcia, Región de;De 25 a 44 años;2021;1.083
Murcia, Región de;De 25 a 44 años;2020;751
Murcia, Región de;De 25 a 44 años;2019;896
Murcia, Región de;De 25 a 44 años;2018;826
Murcia, Región de;De 25 a 44 años;2017;803
Murcia, Región de;De 25 a 44 años;2016;819
Murcia, Región de;De 25 a 44 años;2015;747
Murcia, Región de;De 45 a 64 años;2023;559
Murcia, Región de;De 45 a 64 años;2022;430
Murcia, Región de;De 45 a 64 años;2021;397
Murcia, Región de;De 45 a 64 años;2020;287
Murcia, Región de;De 45 a 64 años;2019;338
Murcia, Región de;De 45 a 64 años;2018;354
Murcia, Región de;De 45 a 64 años;2017;322
Murcia, Región de;De 45 a 64 años;2016;278
Murcia, Región de;De 45 a 64 años;2015;304
Murcia, Región de;65 y más años;2023;57
Murcia, Región de;65 y más años;2022;48
Murcia, Región de;65 y más años;2021;46
Murcia, Región de;65 y más años;2020;27
Murcia, Región de;65 y más años;2019;29
Murcia, Región de;65 y más años;2018;43
Murcia, Región de;65 y más años;2017;32
Murcia, Región de;65 y más años;2016;32
Murcia, Región de;65 y más años;2015;15
Navarra, Comunidad Foral de;Todas las edades;2023;447
Navarra, Comunidad Foral de;Todas las edades;2022;589
Navarra, Comunidad Foral de;Todas las edades;2021;453
Navarra, Comunidad Foral de;Todas las edades;2020;310
Navarra, Comunidad Foral de;Todas las edades;2019;416
Navarra, Comunidad Foral de;Todas las edades;2018;358
Navarra, Comunidad Foral de;Todas las edades;2017;329
Navarra, Comunidad Foral de;Todas las edades;2016;293
Navarra, Comunidad Foral de;Todas las edades;2015;247
Navarra, Comunidad Foral de;Menos de 18 años;2023;0
Navarra, Comunidad Foral de;Menos de 18 años;2022;1
Navarra, Comunidad Foral de;Menos de 18 años;2021;1
Navarra, Comunidad Foral de;Menos de 18 años;2020;2
Navarra, Comunidad Foral de;Menos de 18 años;2019;3
Navarra, Comunidad Foral de;Menos de 18 años;2018;1
Navarra, Comunidad Foral de;Menos de 18 años;2017;3
Navarra, Comunidad Foral de;Menos de 18 años;2016;0
Navarra, Comunidad Foral de;Menos de 18 años;2015;2
Navarra, Comunidad Foral de;De 18 a 24 años;2023;56
Navarra, Comunidad Foral de;De 18 a 24 años;2022;67
Navarra, Comunidad Foral de;De 18 a 24 años;2021;60
Navarra, Comunidad Foral de;De 18 a 24 años;2020;37
Navarra, Comunidad Foral de;De 18 a 24 años;2019;70
Navarra, Comunidad Foral de;De 18 a 24 años;2018;62
Navarra, Comunidad Foral de;De 18 a 24 años;2017;51
Navarra, Comunidad Foral de;De 18 a 24 años;2016;40
Navarra, Comunidad Foral de;De 18 a 24 años;2015;31
Navarra, Comunidad Foral de;De 25 a 44 años;2023;252
Navarra, Comunidad Foral de;De 25 a 44 años;2022;360
Navarra, Comunidad Foral de;De 25 a 44 años;2021;275
Navarra, Comunidad Foral de;De 25 a 44 años;2020;187
Navarra, Comunidad Foral de;De 25 a 44 años;2019;255
Navarra, Comunidad Foral de;De 25 a 44 años;2018;195
Navarra, Comunidad Foral de;De 25 a 44 años;2017;181
Navarra, Comunidad Foral de;De 25 a 44 años;2016;179
Navarra, Comunidad Foral de;De 25 a 44 años;2015;159
Navarra, Comunidad Foral de;De 45 a 64 años;2023;124
Navarra, Comunidad Foral de;De 45 a 64 años;2022;149
Navarra, Comunidad Foral de;De 45 a 64 años;2021;107
Navarra, Comunidad Foral de;De 45 a 64 años;2020;79
Navarra, Comunidad Foral de;De 45 a 64 años;2019;86
Navarra, Comunidad Foral de;De 45 a 64 años;2018;98
Navarra, Comunidad Foral de;De 45 a 64 años;2017;88
Navarra, Comunidad Foral de;De 45 a 64 años;2016;73
Navarra, Comunidad Foral de;De 45 a 64 años;2015;53
Navarra, Comunidad Foral de;65 y más años;2023;15
Navarra, Comunidad Foral de;65 y más años;2022;12
Navarra, Comunidad Foral de;65 y más años;2021;10
Navarra, Comunidad Foral de;65 y más años;2020;5
Navarra, Comunidad Foral de;65 y más años;2019;2
Navarra, Comunidad Foral de;65 y más años;2018;2
Navarra, Comunidad Foral de;65 y más años;2017;6
Navarra, Comunidad Foral de;65 y más años;2016;1
Navarra, Comunidad Foral de;65 y más años;2015;2
País Vasco;Todas las edades;2023;1.871
País Vasco;Todas las edades;2022;1.833
País Vasco;Todas las edades;2021;1.486
País Vasco;Todas las edades;2020;1.078
País Vasco;Todas las edades;2019;1.358
País Vasco;Todas las edades;2018;1.146
País Vasco;Todas las edades;2017;1.089
País Vasco;Todas las edades;2016;1.066
País Vasco;Todas las edades;2015;1.049
País Vasco;Menos de 18 años;2023;1
País Vasco;Menos de 18 años;2022;1
País Vasco;Menos de 18 años;2021;4
País Vasco;Menos de 18 años;2020;1
País Vasco;Menos de 18 años;2019;7
País Vasco;Menos de 18 años;2018;4
País Vasco;Menos de 18 años;2017;11
País Vasco;Menos de 18 años;2016;7
País Vasco;Menos de 18 años;2015;3
País Vasco;De 18 a 24 años;2023;225
País Vasco;De 18 a 24 años;2022;231
País Vasco;De 18 a 24 años;2021;188
País Vasco;De 18 a 24 años;2020;132
País Vasco;De 18 a 24 años;2019;167
País Vasco;De 18 a 24 años;2018;155
País Vasco;De 18 a 24 años;2017;135
País Vasco;De 18 a 24 años;2016;113
País Vasco;De 18 a 24 años;2015;127
País Vasco;De 25 a 44 años;2023;1.116
País Vasco;De 25 a 44 años;2022;1.138
País Vasco;De 25 a 44 años;2021;899
País Vasco;De 25 a 44 años;2020;665
País Vasco;De 25 a 44 años;2019;842
País Vasco;De 25 a 44 años;2018;684
País Vasco;De 25 a 44 años;2017;670
País Vasco;De 25 a 44 años;2016;667
País Vasco;De 25 a 44 años;2015;655
País Vasco;De 45 a 64 años;2023;494
País Vasco;De 45 a 64 años;2022;429
País Vasco;De 45 a 64 años;2021;372
País Vasco;De 45 a 64 años;2020;259
País Vasco;De 45 a 64 años;2019;316
País Vasco;De 45 a 64 años;2018;275
País Vasco;De 45 a 64 años;2017;255
País Vasco;De 45 a 64 años;2016;258
País Vasco;De 45 a 64 años;2015;239
País Vasco;65 y más años;2023;35
País Vasco;65 y más años;2022;34
País Vasco;65 y más años;2021;23
País Vasco;65 y más años;2020;21
País Vasco;65 y más años;2019;26
País Vasco;65 y más años;2018;28
País Vasco;65 y más años;2017;18
País Vasco;65 y más años;2016;21
País Vasco;65 y más años;2015;25
Rioja, La;Todas las edades;2023;338
Rioja, La;Todas las edades;2022;329
Rioja, La;Todas las edades;2021;232
Rioja, La;Todas las edades;2020;176
Rioja, La;Todas las edades;2019;217
Rioja, La;Todas las edades;2018;229
Rioja, La;Todas las edades;2017;194
Rioja, La;Todas las edades;2016;197
Rioja, La;Todas las edades;2015;180
Rioja, La;Menos de 18 años;2023;0
Rioja, La;Menos de 18 años;2022;1
Rioja, La;Menos de 18 años;2021;0
Rioja, La;Menos de 18 años;2020;2
Rioja, La;Menos de 18 años;2019;3
Rioja, La;Menos de 18 años;2018;6
Rioja, La;Menos de 18 años;2017;1
Rioja, La;Menos de 18 años;2016;0
Rioja, La;Menos de 18 años;2015;0
Rioja, La;De 18 a 24 años;2023;29
Rioja, La;De 18 a 24 años;2022;49
Rioja, La;De 18 a 24 años;2021;30
Rioja, La;De 18 a 24 años;2020;22
Rioja, La;De 18 a 24 años;2019;24
Rioja, La;De 18 a 24 años;2018;29
Rioja, La;De 18 a 24 años;2017;23
Rioja, La;De 18 a 24 años;2016;19
Rioja, La;De 18 a 24 años;2015;29
Rioja, La;De 25 a 44 años;2023;201
Rioja, La;De 25 a 44 años;2022;182
Rioja, La;De 25 a 44 años;2021;142
Rioja, La;De 25 a 44 años;2020;118
Rioja, La;De 25 a 44 años;2019;139
Rioja, La;De 25 a 44 años;2018;150
Rioja, La;De 25 a 44 años;2017;117
Rioja, La;De 25 a 44 años;2016;123
Rioja, La;De 25 a 44 años;2015;115
Rioja, La;De 45 a 64 años;2023;94
Rioja, La;De 45 a 64 años;2022;95
Rioja, La;De 45 a 64 años;2021;56
Rioja, La;De 45 a 64 años;2020;29
Rioja, La;De 45 a 64 años;2019;46
Rioja, La;De 45 a 64 años;2018;41
Rioja, La;De 45 a 64 años;2017;49
Rioja, La;De 45 a 64 años;2016;51
Rioja, La;De 45 a 64 años;2015;34
Rioja, La;65 y más años;2023;14
Rioja, La;65 y más años;2022;2
Rioja, La;65 y más años;2021;4
Rioja, La;65 y más años;2020;5
Rioja, La;65 y más años;2019;5
Rioja, La;65 y más años;2018;3
Rioja, La;65 y más años;2017;4
Rioja, La;65 y más años;2016;4
Rioja, La;65 y más años;2015;2
Ceuta;Todas las edades;2023;103
Ceuta;Todas las edades;2022;88
Ceuta;Todas las edades;2021;76
Ceuta;Todas las edades;2020;57
Ceuta;Todas las edades;2019;53
Ceuta;Todas las edades;2018;69
Ceuta;Todas las edades;2017;61
Ceuta;Todas las edades;2016;62
Ceuta;Todas las edades;2015;54
Ceuta;Menos de 18 años;2023;1
Ceuta;Menos de 18 años;2022;1
Ceuta;Menos de 18 años;2021;2
Ceuta;Menos de 18 años;2020;0
Ceuta;Menos de 18 años;2019;0
Ceuta;Menos de 18 años;2018;0
Ceuta;Menos de 18 años;2017;0
Ceuta;Menos de 18 años;2016;0
Ceuta;Menos de 18 años;2015;0
Ceuta;De 18 a 24 años;2023;10
Ceuta;De 18 a 24 años;2022;11
Ceuta;De 18 a 24 años;2021;10
Ceuta;De 18 a 24 años;2020;8
Ceuta;De 18 a 24 años;2019;6
Ceuta;De 18 a 24 años;2018;6
Ceuta;De 18 a 24 años;2017;6
Ceuta;De 18 a 24 años;2016;11
Ceuta;De 18 a 24 años;2015;7
Ceuta;De 25 a 44 años;2023;53
Ceuta;De 25 a 44 años;2022;50
Ceuta;De 25 a 44 años;2021;37
Ceuta;De 25 a 44 años;2020;33
Ceuta;De 25 a 44 años;2019;31
Ceuta;De 25 a 44 años;2018;46
Ceuta;De 25 a 44 años;2017;38
Ceuta;De 25 a 44 años;2016;36
Ceuta;De 25 a 44 años;2015;30
Ceuta;De 45 a 64 años;2023;34
Ceuta;De 45 a 64 años;2022;18
Ceuta;De 45 a 64 años;2021;22
Ceuta;De 45 a 64 años;2020;15
Ceuta;De 45 a 64 años;2019;15
Ceuta;De 45 a 64 años;2018;17
Ceuta;De 45 a 64 años;2017;17
Ceuta;De 45 a 64 años;2016;15
Ceuta;De 45 a 64 años;2015;13
Ceuta;65 y más años;2023;5
Ceuta;65 y más años;2022;8
Ceuta;65 y más años;2021;5
Ceuta;65 y más años;2020;1
Ceuta;65 y más años;2019;1
Ceuta;65 y más años;2018;0
Ceuta;65 y más años;2017;0
Ceuta;65 y más años;2016;0
Ceuta;65 y más años;2015;4
Melilla;Todas las edades;2023;88
Melilla;Todas las edades;2022;86
Melilla;Todas las edades;2021;58
Melilla;Todas las edades;2020;44
Melilla;Todas las edades;2019;60
Melilla;Todas las edades;2018;57
Melilla;Todas las edades;2017;59
Melilla;Todas las edades;2016;58
Melilla;Todas las edades;2015;55
Melilla;Menos de 18 años;2023;0
Melilla;Menos de 18 años;2022;0
Melilla;Menos de 18 años;2021;0
Melilla;Menos de 18 años;2020;0
Melilla;Menos de 18 años;2019;0
Melilla;Menos de 18 años;2018;0
Melilla;Menos de 18 años;2017;0
Melilla;Menos de 18 años;2016;0
Melilla;Menos de 18 años;2015;0
Melilla;De 18 a 24 años;2023;11
Melilla;De 18 a 24 años;2022;11
Melilla;De 18 a 24 años;2021;6
Melilla;De 18 a 24 años;2020;5
Melilla;De 18 a 24 años;2019;10
Melilla;De 18 a 24 años;2018;6
Melilla;De 18 a 24 años;2017;9
Melilla;De 18 a 24 años;2016;5
Melilla;De 18 a 24 años;2015;9
Melilla;De 25 a 44 años;2023;52
Melilla;De 25 a 44 años;2022;51
Melilla;De 25 a 44 años;2021;29
Melilla;De 25 a 44 años;2020;24
Melilla;De 25 a 44 años;2019;37
Melilla;De 25 a 44 años;2018;35
Melilla;De 25 a 44 años;2017;31
Melilla;De 25 a 44 años;2016;41
Melilla;De 25 a 44 años;2015;35
Melilla;De 45 a 64 años;2023;25
Melilla;De 45 a 64 años;2022;23
Melilla;De 45 a 64 años;2021;22
Melilla;De 45 a 64 años;2020;14
Melilla;De 45 a 64 años;2019;13
Melilla;De 45 a 64 años;2018;14
Melilla;De 45 a 64 años;2017;16
Melilla;De 45 a 64 años;2016;9
Melilla;De 45 a 64 años;2015;11
Melilla;65 y más años;2023;0
Melilla;65 y más años;2022;1
Melilla;65 y más años;2021;1
Melilla;65 y más años;2020;1
Melilla;65 y más años;2019;0
Melilla;65 y más años;2018;2
Melilla;65 y más años;2017;3
Melilla;65 y más años;2016;3
Melilla;65 y más años;2015;0
